wave_length,x_pixels,y_pixels,z_pixels
580,365.84516666666667,720.0481666666667,34.2065
580,368.291,719.7738333333333,34.091
580,367.3168333333333,719.1268333333334,33.8325
580,367.2683333333333,719.5195,34.282000000000004
580,367.2416666666667,719.5509999999999,35.05716666666667
580,367.4695,719.4915,34.60066666666667
580,367.523,719.309,33.826499999999996
580,367.0303333333333,719.6365000000001,33.191833333333335
580,366.99399999999997,719.6863333333333,34.65233333333333
580,366.9771666666667,719.1328333333333,34.70916666666667
580,367.2525,719.4171666666666,33.88283333333333
580,366.9938333333333,719.5578333333334,34.495
580,366.69350000000003,719.7656666666667,34.64033333333334
580,366.5251666666666,719.4088333333333,33.531333333333336
580,367.12166666666667,719.6428333333333,35.227666666666664
580,366.87183333333337,719.777,34.491499999999995
580,367.3243333333333,719.052,33.94133333333333
580,367.47166666666664,719.0543333333334,33.59133333333333
580,367.51283333333333,719.2261666666667,34.326
580,366.3636666666667,719.2885,32.957
580,365.48333333333335,721.0771666666666,31.633666666666667
580,366.1691666666667,719.5823333333334,34.140166666666666
580,366.14433333333335,719.2028333333333,33.443666666666665
580,366.5561666666666,719.4461666666666,33.45766666666667
580,366.26616666666666,719.5683333333333,33.6475
580,372.13883333333337,721.955,40.51883333333333
580,365.66083333333336,719.8833333333333,35.23116666666667
580,365.273,720.1535,34.86216666666667
580,365.62916666666666,719.9473333333333,34.54566666666666
580,364.84066666666666,721.2401666666667,35.21516666666666
580,368.23516666666666,718.3868333333334,34.163333333333334
580,367.5726666666667,718.7855,35.85183333333334
580,364.5065,721.993,31.42
580,372.2691666666667,721.9346666666667,40.642500000000005
580,365.85433333333333,719.7231666666667,33.123666666666665
580,368.31566666666663,715.7291666666666,35.63133333333334
580,364.63050000000004,719.678,31.017333333333333
580,365.4426666666667,719.7951666666667,34.34
580,365.36133333333333,719.7194999999999,34.19383333333334
580,363.3096666666667,722.253,29.46516666666667
580,363.5023333333333,722.3393333333333,29.029166666666665
580,362.20533333333333,721.8303333333333,31.497666666666664
580,366.1446666666667,716.4449999999999,36.0995
580,366.3236666666666,716.7588333333333,35.611
580,366.1316666666667,716.474,34.717999999999996
580,366.065,716.3503333333333,36.10216666666667
580,366.01800000000003,716.5145,35.67100000000001
580,365.5063333333334,719.763,33.662166666666664
580,366.4978333333333,720.1266666666667,31.830333333333332
580,365.7941666666667,719.7294999999999,33.75
580,365.69983333333334,719.5365,34.048
580,367.68833333333333,720.0773333333333,32.19566666666667
580,365.51,719.293,33.8885
580,363.96666666666664,720.6718333333333,33.7495
580,365.85033333333337,719.5026666666668,34.941833333333335
580,365.87166666666667,719.6278333333333,34.18233333333333
580,363.46816666666666,722.1061666666667,29.451
580,365.60516666666666,719.633,36.62316666666666
580,362.30266666666665,721.4941666666667,32.55266666666667
580,367.5075,719.0238333333333,32.59133333333333
580,367.94283333333334,719.1878333333333,32.5535
580,367.52966666666663,719.3003333333332,32.457166666666666
580,368.3411666666667,718.8178333333333,33.472
580,368.17083333333335,718.7506666666667,33.258833333333335
580,367.8138333333334,718.9648333333333,33.128166666666665
580,365.4051666666667,719.7053333333333,33.3135
580,365.70750000000004,719.297,32.98883333333333
580,365.80783333333335,719.1963333333333,33.902833333333334
580,365.6588333333333,719.2406666666667,33.7095
580,363.4691666666667,722.0841666666668,29.966666666666665
580,367.95550000000003,718.8068333333334,34.33133333333333
580,368.0253333333333,719.1993333333334,33.29966666666667
670,369.9696666666667,717.7091666666668,35.991166666666665
670,370.29516666666666,717.3418333333334,35.33633333333333
670,370.4008333333333,717.9438333333333,37.51016666666667
670,368.22183333333334,718.5381666666667,35.5345
670,368.29966666666667,718.5051666666666,35.7795
670,368.14950000000005,718.7448333333334,35.425333333333334
670,368.909,717.5608333333333,37.56016666666667
670,371.723,716.6006666666667,38.80883333333333
670,369.6361666666666,717.4911666666667,38.777833333333334
670,368.4278333333333,718.4658333333333,37.36183333333334
670,368.85783333333336,715.0156666666667,36.56883333333334
670,369.45233333333334,714.6095,36.41833333333333
670,369.3508333333333,715.3498333333333,37.37433333333333
670,368.8706666666667,715.7128333333333,33.567
670,368.62083333333334,714.38,33.163666666666664
670,370.0731666666667,716.2535,34.24583333333333
670,369.5795,716.0458333333333,33.787333333333336
670,368.674,714.7953333333334,33.05416666666667
670,369.2923333333334,715.0603333333333,37.436
670,368.8308333333333,715.278,36.56433333333334
670,367.6985,717.6328333333333,35.781166666666664
670,368.866,715.1541666666667,34.497166666666665
670,368.1023333333333,717.7156666666667,36.31883333333334
670,367.8,717.9116666666666,35.80383333333334
670,367.86966666666666,717.7925,36.42133333333334
670,367.7801666666667,717.5676666666666,36.29833333333333
670,367.72116666666665,718.2648333333333,34.65783333333333
670,366.9336666666667,719.9655,35.24483333333333
670,371.48383333333334,721.0685,39.63616666666667
670,368.8838333333333,718.306,35.49733333333334
670,366.0131666666667,719.7663333333334,34.1105
670,369.28116666666665,717.0139999999999,32.093833333333336
670,368.45483333333334,718.0743333333334,33.12266666666667
670,367.651,718.7203333333333,33.722166666666666
670,368.22366666666665,717.9533333333333,32.7695
670,367.9463333333333,717.8185,33.7705
670,368.10566666666665,717.554,33.37466666666667
670,367.79650000000004,718.3421666666667,33.83283333333333
670,367.39366666666666,718.8431666666667,34.674499999999995
670,368.7388333333334,716.5701666666666,32.2945
670,368.14233333333334,717.193,33.0855
670,368.6358333333334,715.3751666666667,32.347833333333334
670,363.9081666666667,719.9259999999999,34.02316666666667
670,367.1898333333333,719.3136666666667,35.007
670,367.54066666666665,716.3598333333333,36.66316666666667
670,368.57,714.9026666666667,34.184666666666665
670,368.4918333333333,714.383,34.23466666666666
670,368.35066666666665,715.5635,34.30133333333333
670,367.08616666666666,717.4533333333333,35.99766666666667
670,367.25483333333335,717.7016666666666,35.487833333333334
670,367.3666666666667,717.0925000000001,35.59433333333333
670,368.6211666666667,715.319,33.04566666666667
670,367.6981666666667,717.1578333333333,35.82266666666667
670,368.0691666666667,716.1101666666667,36.14966666666667
670,368.863,715.309,33.522166666666664
670,368.841,715.2918333333333,33.164833333333334
670,369.0278333333333,715.825,33.990500000000004
670,368.72533333333337,715.3865000000001,34.293
670,368.05550000000005,716.3818333333334,33.763999999999996
670,368.27966666666663,717.4335,34.0695
670,368.30983333333336,716.673,35.10216666666667
670,367.9926666666667,715.8178333333333,34.03816666666667
670,367.4255,715.8928333333333,35.22183333333333
670,367.2495,716.6763333333333,36.26
670,370.80916666666667,716.8946666666667,34.71266666666667
670,370.58033333333333,716.8666666666667,33.8045
670,371.74683333333337,717.3208333333333,35.893166666666666
670,368.48283333333336,715.2083333333334,35.6865
670,369.23016666666666,714.7158333333333,33.453833333333336
670,369.2203333333334,714.5933333333334,32.690666666666665
670,369.1435,714.4376666666667,32.50566666666666
670,367.6318333333333,716.1145,35.20316666666667
670,369.7335,714.7355,31.93166666666667
670,369.219,714.3561666666667,31.993833333333335
670,369.74283333333335,715.0134999999999,31.77316666666667
670,373.887,719.3586666666666,40.910833333333336
670,367.195,718.5403333333333,35.166000000000004
670,367.1698333333333,718.1155,36.6055
670,367.03883333333334,718.9525,34.944833333333335
670,366.71183333333335,719.018,33.444833333333335
670,364.8255,719.2965,30.156333333333336
670,365.3846666666667,719.2378333333332,32.706833333333336
670,365.55649999999997,719.4548333333333,32.68516666666667
670,364.5875,719.7741666666666,32.7
670,367.5948333333333,718.4865000000001,34.25866666666666
670,367.935,717.6925,33.99916666666667
670,366.6458333333333,719.7833333333333,35.54183333333334
670,367.67966666666666,718.9376666666667,35.07283333333333
670,367.7246666666667,718.4066666666666,35.66316666666667
670,370.581,714.7810000000001,35.86266666666667
670,371.89433333333335,717.9988333333333,39.01766666666666
670,371.741,716.6745,35.8315
670,372.78516666666667,715.6331666666666,39.26233333333333
670,367.95466666666664,719.375,35.86183333333334
670,368.6471666666667,714.4941666666667,32.6355
670,371.61800000000005,717.7698333333334,37.49333333333333
670,367.416,718.1783333333333,36.82333333333334
670,367.6278333333333,717.9306666666666,35.9925
670,368.41066666666666,718.3521666666667,33.735
670,368.371,718.3988333333333,35.10216666666667
670,368.98066666666665,718.2136666666667,32.42216666666666
670,367.39099999999996,718.5681666666666,35.61083333333333
670,368.0973333333333,718.6203333333334,33.67816666666667
670,367.942,719.2833333333333,36.25466666666667
670,369.2631666666667,714.12,32.23466666666666
670,373.22016666666667,717.4615,36.19766666666667
670,373.06949999999995,717.1406666666667,35.98966666666667
670,366.2476666666667,719.1043333333333,36.02033333333333
670,369.11966666666666,714.1361666666667,33.44416666666667
670,369.1558333333333,716.5828333333334,38.394
670,370.2465,717.756,36.168
670,366.51666666666665,719.0991666666666,35.969833333333334
670,366.44216666666665,718.9081666666666,35.90683333333333
670,366.04266666666666,719.3525000000001,35.844166666666666
670,366.6578333333334,718.9485000000001,35.3855
670,368.16883333333334,717.6338333333333,35.766333333333336
670,372.8403333333333,716.7698333333334,39.066
670,369.2435,714.5278333333333,32.33416666666667
670,368.49533333333335,718.4183333333333,32.370666666666665
670,363.871,720.0348333333333,34.448499999999996
670,363.9441666666667,720.039,34.39266666666666
670,364.8131666666667,719.9055000000001,34.5815
670,364.25166666666667,719.7843333333333,33.78966666666667
670,364.57099999999997,719.5201666666667,34.75816666666666
670,364.0353333333333,719.9611666666666,34.2035
670,364.136,720.0258333333334,33.50416666666667
670,363.43583333333333,720.298,33.11216666666667
670,363.74966666666666,720.3908333333333,33.4505
670,367.8945,714.1545,30.544500000000003
670,372.7323333333333,717.3095,36.84666666666667
670,372.3926666666667,717.2044999999999,36.583666666666666
670,372.72549999999995,717.5849999999999,36.38183333333333
670,372.6363333333333,717.7646666666666,36.64666666666667
670,372.3726666666667,717.5348333333333,36.21583333333333
670,372.4116666666667,717.6043333333333,35.99883333333333
670,372.67133333333334,717.4463333333333,36.39833333333333
670,371.89033333333333,717.6550000000001,37.4035
670,372.94616666666667,717.6513333333334,36.68266666666667
670,372.69,717.6145,37.093333333333334
670,371.7696666666667,717.8178333333333,38.5575
670,371.65999999999997,717.8893333333333,37.9565
670,372.77900000000005,717.973,37.592999999999996
670,372.8763333333334,717.6136666666666,36.943
670,372.61283333333336,717.6384999999999,36.722833333333334
670,372.9263333333334,717.4358333333333,36.59133333333333
670,368.512,718.6425,32.6045
670,372.402,721.643,42.83566666666666
670,368.58883333333335,714.9486666666667,32.50066666666667
670,367.6401666666667,714.375,31.642666666666667
670,368.52683333333334,714.9965,33.10966666666666
670,373.77433333333335,717.0165,36.51116666666667
670,372.8131666666667,717.2006666666667,37.85
670,373.50550000000004,717.0668333333334,37.0195
670,372.59683333333334,717.5088333333333,36.01533333333334
670,373.33566666666667,717.3264999999999,36.551500000000004
670,372.62033333333335,717.4333333333333,35.99766666666667
670,373.4976666666667,717.6088333333333,36.90983333333334
670,372.9645,718.0528333333333,38.158166666666666
670,373.33866666666665,717.4159999999999,36.672000000000004
670,374.36066666666665,716.9358333333333,35.342666666666666
670,371.4791666666667,718.1543333333334,35.876666666666665
670,373.4381666666667,717.4258333333333,36.308166666666665
670,373.6808333333333,717.384,35.92666666666666
670,373.46566666666666,717.5021666666667,36.6815
670,372.78933333333333,718.823,37.940666666666665
670,372.92216666666667,717.7971666666667,36.117666666666665
670,373.464,717.3878333333333,36.20816666666666
670,363.49733333333336,720.5036666666667,34.0475
670,366.92383333333333,719.302,36.169999999999995
670,367.89816666666667,717.0731666666667,35.60116666666667
670,367.30699999999996,718.6725,35.1155
670,367.7771666666667,717.5371666666667,36.241166666666665
670,366.57099999999997,719.0625,37.32866666666666
670,367.48383333333334,718.7821666666666,37.36866666666666
670,363.78583333333336,719.4598333333332,33.63516666666666
670,366.8258333333333,718.8878333333333,34.45399999999999
670,367.3675,718.2951666666667,35.824333333333335
670,367.07300000000004,718.815,35.446333333333335
670,365.88033333333334,719.2161666666667,34.075833333333335
670,371.14483333333334,718.973,37.827
670,365.4868333333333,718.671,31.706166666666665
670,366.8226666666667,719.2968333333333,36.415166666666664
670,366.843,719.4148333333334,35.998000000000005
670,367.33716666666663,718.9418333333334,35.5805
670,367.73466666666667,719.793,35.23533333333333
670,364.9675,721.5448333333334,30.120333333333335
670,367.8426666666667,717.769,37.010999999999996
670,365.02883333333335,719.1801666666667,33.283
670,365.6955,718.74,32.655
670,367.5435,718.2933333333333,34.20133333333333
670,367.08233333333334,718.7546666666666,35.55866666666667
670,363.14050000000003,719.9419999999999,33.562333333333335
670,363.7683333333333,720.1576666666666,33.6495
670,363.96883333333335,720.4323333333334,32.594500000000004
670,369.5433333333333,714.028,32.72533333333333
670,369.8425,714.6291666666667,34.84283333333334
670,367.21583333333336,719.2536666666667,35.89833333333333
670,369.58349999999996,714.856,32.58166666666667
670,368.19216666666665,714.7973333333333,31.782833333333333
670,372.23266666666666,717.077,35.287
670,362.935,720.2798333333334,33.86483333333334
670,363.41683333333333,719.8598333333333,33.942166666666665
670,362.0883333333333,720.9651666666667,33.25633333333334
670,370.25550000000004,714.4606666666666,37.06033333333333
670,363.1661666666667,720.211,33.43966666666667
670,363.774,720.1606666666667,33.678000000000004
670,363.191,720.0428333333333,33.7265
670,363.811,719.9893333333333,33.71183333333333
670,363.4918333333333,720.0783333333333,33.977
670,363.50333333333333,719.9585000000001,33.83533333333333
670,363.4965,719.9461666666666,33.48433333333333
670,366.25783333333334,718.7325,33.937666666666665
670,373.25166666666667,716.465,35.58083333333333
670,372.9183333333333,715.7753333333333,35.102
670,368.8445,715.2818333333333,32.4215
670,363.3058333333333,720.1406666666667,34.126
670,372.7511666666667,717.2703333333334,37.004
670,366.9495,718.5851666666666,35.106
670,372.91583333333335,717.9855,36.47566666666667
670,369.5253333333333,714.7963333333333,32.39483333333333
670,363.51233333333334,719.847,33.75816666666667
670,367.725,718.3115,35.81433333333334
670,366.66299999999995,719.0755,35.969833333333334
670,367.1485,718.6058333333333,35.6395
670,367.5365,719.2318333333334,36.5475
670,367.64683333333335,718.8466666666667,35.06666666666667
670,367.508,718.6751666666667,34.55916666666667
670,367.96666666666664,718.6685,34.281
670,373.35383333333334,720.6906666666667,39.81266666666667
670,362.659,720.3778333333333,33.09316666666667
670,362.3605,721.3888333333333,31.32
670,367.56733333333335,719.0643333333334,35.8195
670,367.10900000000004,718.6261666666667,35.22183333333333
670,367.00316666666663,719.1153333333333,35.64883333333333
670,367.3681666666667,718.7415,36.035
670,368.62483333333336,717.9471666666667,33.305166666666665
670,363.4278333333333,720.8953333333334,31.015833333333333
670,363.56166666666667,720.4875,34.73516666666667
670,367.7853333333333,718.471,34.88016666666667
670,368.7828333333334,718.6908333333333,32.462833333333336
670,369.30550000000005,714.5514999999999,33.57283333333333
670,369.3666666666667,717.4358333333333,34.80233333333333
670,368.81066666666663,717.4483333333334,33.992333333333335
670,368.5945,717.9264999999999,34.531166666666664
670,369.3473333333333,715.66,33.064166666666665
670,369.137,717.4536666666667,34.04983333333333
670,368.70933333333335,717.633,33.658833333333334
670,372.8946666666667,721.2375,40.49333333333333
670,366.3705,719.0939999999999,35.127833333333335
670,367.12316666666663,718.9658333333333,35.4285
670,367.2325,718.685,35.680166666666665
670,364.08033333333333,720.4005,32.3705
670,373.0411666666667,718.838,40.59433333333333
670,365.0325,719.3651666666667,34.676500000000004
670,370.76599999999996,716.9014999999999,39.59
670,371.09066666666666,716.7331666666666,38.08566666666666
670,371.05016666666666,716.8423333333334,38.04066666666667
670,365.3775,719.5146666666666,34.81233333333333
670,367.3525,718.8226666666667,34.95633333333333
670,372.718,717.5458333333333,38.948166666666665
670,370.906,715.1411666666667,35.213833333333334
670,371.99,716.0953333333333,35.465333333333334
670,374.128,716.3228333333334,34.7535
670,372.758,716.6906666666667,37.0575
670,373.30933333333337,716.59,35.390499999999996
670,372.885,716.7276666666668,38.13666666666666
670,373.447,717.05,35.88333333333333
670,369.11216666666667,715.0306666666667,32.951
670,369.27900000000005,714.9226666666667,32.9805
670,370.43916666666667,717.0585,36.60166666666667
670,370.6451666666666,717.1788333333334,38.08716666666667
670,370.21500000000003,717.4356666666666,36.57083333333333
670,367.91383333333334,719.0608333333333,34.844833333333334
670,370.01733333333334,718.034,35.6505
670,368.7613333333333,718.4163333333333,32.797333333333334
670,367.013,719.2883333333334,35.888000000000005
670,368.5315,716.4338333333333,33.062
670,369.1236666666666,715.4496666666668,32.218833333333336
670,368.6491666666667,717.751,32.47766666666667
670,369.74449999999996,714.6845,32.202
670,369.2563333333334,714.7555,32.7645
670,363.3235,719.8361666666666,33.98266666666667
670,367.89549999999997,719.064,34.24783333333333
670,366.4193333333333,719.1738333333334,37.160666666666664
670,373.4748333333334,721.4911666666667,39.82116666666666
670,373.10999999999996,720.7601666666667,39.657666666666664
670,373.35633333333334,721.6078333333334,39.31816666666667
670,373.0113333333333,721.3131666666667,40.5455
670,373.3111666666666,721.088,40.395833333333336
670,367.08583333333337,719.4860000000001,35.17033333333333
670,367.5325,718.8166666666667,35.393
670,363.3925,720.6978333333334,33.0815
670,363.67533333333336,720.2538333333334,33.94833333333334
670,363.63866666666667,720.0665,33.422333333333334
670,368.0648333333333,718.5448333333334,35.503
670,367.88033333333334,718.7585,35.9725
670,369.012,715.3095,32.6525
670,367.23516666666666,719.0110000000001,36.11183333333334
670,369.6271666666667,718.462,32.08566666666667
670,372.284,716.9671666666667,37.08016666666666
670,362.69983333333334,719.9275,35.26566666666667
670,368.9728333333333,715.0889999999999,33.385
670,368.26216666666664,719.7013333333333,35.53033333333334
670,368.3233333333334,719.8648333333333,35.64883333333333
670,368.0251666666666,720.0965,35.6285
670,369.2973333333333,716.9836666666666,34.06883333333334
670,362.7566666666667,720.8603333333334,33.9755
670,363.24983333333336,720.4626666666667,34.88433333333333
670,363.4661666666667,720.4496666666668,34.9905
670,362.84683333333334,720.4828333333334,35.276333333333334
670,363.2168333333333,720.4583333333334,34.694833333333335
670,364.17133333333334,720.4728333333334,33.54966666666667
670,366.832,719.1028333333333,36.23633333333333
670,362.51599999999996,720.6198333333334,34.15716666666666
670,363.45283333333333,720.3195,33.40716666666667
670,363.22383333333335,720.0243333333333,34.56216666666667
670,364.24666666666667,720.3985,33.87133333333333
670,365.174,720.9286666666667,32.22566666666667
670,369.3838333333333,715.3066666666667,34.15783333333333
670,372.2316666666667,716.8946666666667,39.099333333333334
670,365.72833333333335,719.6788333333334,35.1575
670,363.0371666666667,720.2246666666667,33.32566666666666
670,367.29766666666666,718.6358333333334,35.89883333333333
670,366.88649999999996,719.2996666666667,35.98966666666667
670,367.1691666666667,718.6065,35.968333333333334
670,366.8901666666667,719.0003333333333,35.61466666666667
670,366.928,718.6818333333334,35.91016666666667
670,366.92383333333333,719.1825,35.958999999999996
670,366.80533333333335,719.3960000000001,36.1245
670,373.0973333333333,717.5593333333333,36.9535
670,368.84766666666667,718.4813333333333,32.93083333333333
670,373.03183333333334,717.9126666666667,36.56066666666666
670,370.0876666666666,717.9306666666666,33.062333333333335
670,372.25983333333335,717.9081666666666,36.38866666666667
670,363.0075,720.2653333333333,34.373666666666665
670,363.3846666666667,720.0435,33.4315
670,368.9735,718.348,33.056666666666665
670,369.41816666666665,714.5593333333333,33.22266666666666
670,369.40400000000005,714.1818333333334,32.33133333333333
670,367.4455,719.304,35.68116666666666
670,367.75016666666664,719.5456666666666,36.164
670,372.4311666666666,716.681,35.61383333333333
670,373.8426666666667,720.734,39.92733333333333
670,367.8095,719.1226666666666,35.723499999999994
670,367.0461666666667,719.454,36.885666666666665
670,373.61449999999996,721.33,39.897166666666664
670,373.5925,721.5488333333334,40.120666666666665
670,373.35400000000004,717.9703333333333,36.412
670,367.1855,718.788,34.715333333333334
670,367.3435,718.9159999999999,35.555
670,367.17150000000004,718.8373333333333,35.34466666666666
670,369.24066666666664,714.3935,31.981833333333334
670,372.924,717.437,36.77283333333333
670,373.6311666666667,717.7768333333333,36.86066666666667
670,368.5315,715.1138333333333,32.91433333333333
670,369.49983333333336,715.3606666666667,32.2465
670,369.35166666666663,715.2375,32.47366666666667
670,369.03066666666666,715.2671666666666,32.77766666666667
670,363.3056666666667,719.9681666666667,33.743833333333335
670,373.6238333333333,716.9825,35.418
670,368.2625,717.9110000000001,38.13483333333333
670,368.0225,717.821,36.901333333333334
670,368.366,718.1736666666667,36.42433333333334
670,368.59583333333336,717.7044999999999,36.55983333333334
670,367.4976666666667,718.6591666666667,34.640166666666666
670,367.07750000000004,718.5691666666667,35.83383333333334
670,368.4771666666667,718.5441666666667,32.30833333333333
670,368.74666666666667,718.7686666666667,31.928
670,369.21066666666667,714.4786666666666,32.312
670,362.5096666666667,720.5518333333333,32.3905
670,361.919,720.6666666666666,32.3805
670,366.975,718.6333333333333,35.611
670,367.24733333333336,718.2453333333334,35.99516666666667
670,374.095,721.561,40.06366666666667
670,373.76533333333333,721.1018333333334,39.57683333333333
670,373.6318333333333,720.8623333333333,39.890166666666666
670,373.57466666666664,721.3375,40.6005
670,363.62533333333334,719.9971666666667,34.28816666666667
670,367.3271666666667,718.8544999999999,35.88616666666667
670,365.0066666666667,719.428,34.142
670,367.58799999999997,718.7741666666666,33.920833333333334
670,366.4206666666667,719.3488333333333,35.89033333333334
670,366.9425,718.7661666666667,34.92333333333333
670,369.3945,715.3608333333334,33.193
670,363.8075,719.848,34.2055
670,367.2545,718.5498333333333,35.5075
670,367.46133333333336,718.4681666666667,34.407000000000004
670,368.90049999999997,715.331,32.705
670,366.925,719.2336666666666,35.96933333333333
670,369.34166666666664,714.8908333333333,32.5785
670,372.189,717.2413333333334,36.83866666666667
670,372.7168333333333,717.2936666666667,36.91983333333334
670,372.5106666666667,717.162,37.058166666666665
670,372.7831666666667,717.1885,36.986666666666665
670,368.4436666666667,716.3805,33.98383333333333
670,374.049,721.0576666666667,40.522000000000006
670,373.25083333333333,720.6951666666666,39.666333333333334
670,373.366,720.7776666666667,39.007666666666665
670,363.832,721.7785,28.808
670,364.0511666666667,722.0044999999999,28.737000000000002
670,369.898,714.8081666666666,32.550666666666665
670,369.6813333333333,713.6360000000001,31.355999999999998
670,369.2538333333333,714.8353333333333,32.22383333333333
670,370.1723333333333,712.5488333333334,30.762166666666666
670,369.4228333333333,715.5538333333334,32.29833333333333
670,373.05100000000004,717.6233333333333,36.517833333333336
670,369.5605,715.2321666666667,32.55733333333333
670,369.4558333333333,714.87,32.34
670,367.21566666666666,718.976,35.90316666666667
670,369.1086666666667,716.8538333333333,32.586666666666666
670,366.53783333333337,719.1635,35.09916666666666
670,366.3771666666667,719.4501666666667,36.657666666666664
670,366.7656666666666,719.6196666666667,35.075833333333335
670,366.2573333333333,718.9738333333333,35.777166666666666
670,366.8775,718.6705000000001,35.67033333333333
670,373.71883333333335,720.1645000000001,39.478500000000004
670,372.02916666666664,719.9666666666667,38.58116666666667
670,372.865,719.7718333333333,39.29683333333333
670,366.27733333333333,718.9113333333333,36.40683333333333
670,366.4881666666667,718.9763333333334,36.160833333333336
670,366.44599999999997,718.811,35.901833333333336
670,370.436,719.55,38.675666666666665
670,366.8051666666667,718.6711666666666,35.54666666666667
670,366.57616666666667,719.003,36.031333333333336
670,367.10766666666666,719.1748333333333,35.814166666666665
670,366.34749999999997,718.6081666666666,35.37483333333333
670,366.47083333333336,719.0116666666667,35.66433333333334
670,366.4,718.8953333333334,35.02016666666667
670,373.4193333333333,717.6311666666667,36.961999999999996
670,370.6086666666667,718.3945,35.477999999999994
670,373.195,717.7976666666667,36.57666666666667
670,371.4171666666667,718.046,35.838499999999996
670,366.6463333333333,718.8738333333333,35.35316666666667
670,366.22116666666665,719.2001666666667,36.46116666666667
670,366.73216666666667,718.631,35.47716666666667
670,364.8823333333333,720.8823333333333,31.566166666666668
670,366.8491666666667,718.3306666666666,36.11533333333333
670,367.1673333333334,719.1949999999999,34.78516666666667
670,366.4241666666667,718.8776666666668,35.327999999999996
670,367.02233333333334,718.0703333333333,35.21333333333334
670,368.66366666666664,715.7641666666666,32.717
670,367.5043333333333,718.5411666666666,34.75333333333333
670,367.522,718.8330000000001,34.758833333333335
670,367.28816666666665,718.6208333333333,35.038000000000004
670,367.5536666666667,718.8773333333334,34.42550000000001
670,367.83916666666664,718.963,35.9425
670,367.7625,718.7611666666667,36.6905
670,362.09516666666667,720.5093333333333,32.6535
670,363.71116666666666,720.2051666666666,33.288333333333334
670,367.5168333333333,718.26,34.922000000000004
670,373.4095,720.5015,39.25366666666667
670,369.7436666666666,717.732,38.7455
670,368.6875,718.4756666666667,32.17283333333333
670,363.2105,722.4375,28.350833333333334
670,367.52633333333335,719.1341666666667,35.75633333333334
670,369.29699999999997,714.5006666666667,33.775666666666666
670,369.2365,715.8433333333334,32.54383333333333
670,370.70033333333333,718.0763333333333,34.9885
670,373.053,720.5973333333333,40.56633333333333
670,372.8946666666667,721.3725,41.45133333333333
670,372.81,721.4123333333333,41.425333333333334
670,373.0866666666667,721.4456666666666,41.788333333333334
670,372.707,721.8938333333333,42.294999999999995
670,373.7493333333333,717.7263333333334,36.731
670,369.149,714.9296666666667,32.5425
